"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"72","<U+0905><U+0902><U+0924><U+0930><U+094D><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+092F><U+094B><U+0917> <U+0926><U+093F><U+0935><U+0938> 2019: <U+092E><U+093E><U+0909><U+0902><U+091F> <U+090F><U+0935><U+0930><U+0947><U+0938><U+094D><U+091F> <U+0938><U+0947> <U+092A><U+0943><U+0925><U+094D><U+0935><U+0940> <U+0915><U+0940> <U+0938><U+092C><U+0938><U+0947> <U+0915><U+092E> <U+090A><U+0902><U+091A><U+093E><U+0908> <U+0935><U+093E><U+0932><U+0947> <U+0938><U+094D><U+0925><U+093E><U+0928> <U+0921><U+0947><U+0921> <U+0938><U+0940> <U+0924><U+0915>, <U+092A><U+0942><U+0930><U+0947> <U+0935><U+093F><U+0936><U+094D><U+0935> <U+092E><U+0947><U+0902> <U+0906><U+092F><U+094B><U+091C><U+093F><U+0924>… https://t.co/02n1Gr7lWw",FALSE,0,NA,2019-06-24 02:33:01,TRUE,NA,"1142983939222462464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dev36719682",0,FALSE,FALSE,NA,NA
"73","RT @nhmmizoram: International Day of Yoga  celebrated at various HWCs of Mizoram
#AyushmanBharat 
#healthandwellnesscentres
@Roselyn3642830…",FALSE,0,NA,2019-06-24 02:33:00,FALSE,NA,"1142983935648882688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrAjayPatle1",6,TRUE,FALSE,NA,NA
"74","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:32:05,FALSE,NA,"1142983704215638016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajay_G88",1665,TRUE,FALSE,NA,NA
"75","RT @timand2037: International day of yoga in #Syria - thank you Ghoufran Derawan! https://t.co/7XdOVbPv5Y",FALSE,0,NA,2019-06-24 02:31:51,FALSE,NA,"1142983645235273729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HI967tree4",17,TRUE,FALSE,NA,NA
"76","RT @AnBiPGARSfwXjbv: INTERNATIONAL YOGA DAY
<U+0939><U+092E><U+093E><U+0930><U+0947> <U+0938><U+092C><U+0938><U+0947> <U+092C><U+0921><U+093C><U+093E> <U+0930><U+094B><U+0917> <U+0939><U+0948> <U+091C><U+0928><U+094D><U+092E> <U+092E><U+0943><U+0924><U+094D><U+092F><U+0941> <U+0915><U+093E> <U+0913><U+0930> <U+092F><U+0947> <U+0938><U+093F><U+0930><U+094D><U+092B> <U+092D><U+0917><U+0915><U+094D><U+0924><U+093F> <U+092F><U+094B><U+0917> <U+0938><U+0947> <U+0939><U+0940> <U+0920><U+0940><U+0915> <U+0939><U+094B> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0948><U+0964>",FALSE,0,NA,2019-06-24 02:29:48,FALSE,NA,"1142983131240099840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niranja89876622",8,TRUE,FALSE,NA,NA
"77","RT @Santosh93053499: Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls were opened for…",FALSE,0,NA,2019-06-24 02:29:41,FALSE,NA,"1142983098872631297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deepika67840513",28,TRUE,FALSE,NA,NA
"78","RT @NDTVFood: International Yoga Day: Foods To Eat Before And After Your Yoga Session This Yoga Day.
https://t.co/cOz23IGBCA
#YogaDay2019 #…",FALSE,0,NA,2019-06-24 02:29:36,FALSE,NA,"1142983081051090944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaxmiRani_Offl",0,TRUE,FALSE,NA,NA
"79","RT @Santosh93053499: Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls were opened for…",FALSE,0,NA,2019-06-24 02:29:16,FALSE,NA,"1142982996502253568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharma6111956",28,TRUE,FALSE,NA,NA
"80","@Deepika67840513 Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Guruk… https://t.co/6Xnp8tiMbj",FALSE,2,"Deepika67840513",2019-06-24 02:28:55,TRUE,"1142981956818223104","1142982909785022464","942779855602532352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shampy28890630",2,FALSE,FALSE,NA,NA
"81","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:28:43,FALSE,NA,"1142982858039934976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mchellap",1665,TRUE,FALSE,NA,NA
"82","@kiranrajdev Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls… https://t.co/sQ1OUGw0V8",FALSE,1,"kiranrajdev",2019-06-24 02:28:41,TRUE,"1142981724252454912","1142982850997698560","748801181082742784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meera28427940",1,FALSE,FALSE,NA,NA
"83","@sharwanthapa2 Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukul… https://t.co/Hxp6CRoagS",FALSE,4,"sharwanthapa2",2019-06-24 02:28:28,TRUE,"1142982384557555712","1142982795783897088","1562247248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monika88283718",4,FALSE,FALSE,NA,NA
"84","International Yoga Day: Yoga experts explains Yoga in life and Yoga institute https://t.co/AmWnM4jm3p https://t.co/ISi4zUW23K",FALSE,0,NA,2019-06-24 02:27:50,FALSE,NA,"1142982635276382208",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"85","RT @Baig_Asifa: <U+0001F9D8><U+200D><U+2640><U+FE0F>Happy International Yoga Day <U+0001F9D8><U+200D><U+2642><U+FE0F>
@gemsnms_alkhail #YogaDay2019 #healthylifestyle https://t.co/Lz3trXff66",FALSE,0,NA,2019-06-24 02:27:22,FALSE,NA,"1142982518364344321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gemsnms_alkhail",1,TRUE,FALSE,NA,NA
"86","RT @Santosh93053499: Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls were opened for…",FALSE,0,NA,2019-06-24 02:27:03,FALSE,NA,"1142982437930057728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monika88283718",28,TRUE,FALSE,NA,NA
"87","RT @NarayanPremSai: 21 June : International Day of Yoga
<U+0938><U+0941><U+0916><U+0940>, <U+0938><U+094D><U+0935><U+093E><U+0938><U+094D><U+0925> <U+0914><U+0930> <U+0938><U+092E><U+094D><U+092E><U+093E><U+0928><U+093F><U+0924> <U+091C><U+0940><U+0935><U+0928> <U+0915><U+093E> <U+0906><U+0927><U+093E><U+0930> - <U+092F><U+094B><U+0917> !
#NarayanPremSai 
#InternationalYogaD…",FALSE,0,NA,2019-06-24 02:25:54,FALSE,NA,"1142982146799198209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SHIVAJI39993797",367,TRUE,FALSE,NA,NA
"88","International Yoga Day 2019: From base of Mt Everest to Earth's lowest elevation at Dead Sea, celebrations in full… https://t.co/ruzxuRMOJ2",FALSE,0,NA,2019-06-24 02:25:27,TRUE,NA,"1142982035344166912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kashyap9991",0,FALSE,FALSE,NA,NA
"89","RT @Santosh93053499: Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls were opened for…",FALSE,0,NA,2019-06-24 02:24:54,FALSE,NA,"1142981897645109249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hanuman_Bhakt_",28,TRUE,FALSE,NA,NA
"90","RT @timand2037: International day of yoga in #Syria - thank you Ghoufran Derawan! https://t.co/7XdOVbPv5Y",FALSE,0,NA,2019-06-24 02:23:44,FALSE,NA,"1142981604031074304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fanoonman",17,TRUE,FALSE,NA,NA
"91","Children are future of the country.
With the inspiration from Sant Shri Asaram Bapu Ji, many Gurukuls were opened f… https://t.co/4v4axrA71k",FALSE,30,NA,2019-06-24 02:23:35,TRUE,NA,"1142981564902662144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Santosh93053499",28,FALSE,FALSE,NA,NA
"92","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:23:30,FALSE,NA,"1142981543918354434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamleshKumarma1",8,TRUE,FALSE,NA,NA
"93","RT @Mohanlal: Yoga is the journey of the self, through the self, to the self. Wishes on the International Yoga Day #yogaday2019 https://t.c…",FALSE,0,NA,2019-06-24 02:23:25,FALSE,NA,"1142981522502246400",NA,"<a href=""https://limitless.android.twttr.tools"" rel=""nofollow"">Twitter tools android </a>","Sona63128576",292,TRUE,FALSE,NA,NA
"94","Happy International Yoga Day my yogis....<U+0001F49C><U+0001F9D8><U+0001F3FC><U+200D><U+2640><U+FE0F><U+270C><U+0001F49E><U+0001F315><U+2600><U+FE0F> #loa #yogateacher #fierceat41 #yogisofinstagram… https://t.co/V1HwbpFMQo",FALSE,0,NA,2019-06-24 02:23:10,TRUE,NA,"1142981461018140673",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","shroutfamchiro",0,FALSE,FALSE,NA,NA
"95","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:23:06,FALSE,NA,"1142981443032735744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Digital08015691",8,TRUE,FALSE,NA,NA
"96","RT @nsgblackcats: NSG celebrated International Yoga day at Manesar and  all loc across India.DG NSG Shri Sudeep Lakhtakia, IPS and senior o…",FALSE,0,NA,2019-06-24 02:23:05,FALSE,NA,"1142981439169806337",NA,"<a href=""https://limitless.android.twttr.tools"" rel=""nofollow"">Twitter tools android </a>","Sona63128576",90,TRUE,FALSE,NA,NA
"97","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:22:47,FALSE,NA,"1142981362644738048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2019Mision",8,TRUE,FALSE,NA,NA
"98","RT @stpirourkela: Performing yoga by officials of @stpirourkela on the occasion of 5th International Day of Yoga 2019 on June 21. #STPIINDI…",FALSE,0,NA,2019-06-24 02:22:27,FALSE,NA,"1142981280641867776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BDeepa3",137,TRUE,FALSE,NA,NA
"99","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:22:25,FALSE,NA,"1142981272643391489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakshakDharm",8,TRUE,FALSE,NA,NA
"100","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:22:06,FALSE,NA,"1142981194352451586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KeSankya",8,TRUE,FALSE,NA,NA
"101","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:21:46,FALSE,NA,"1142981110231527424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Busines10984260",8,TRUE,FALSE,NA,NA
"102","RT @DuwaMuth: Love my job. It’s not all business. Sometimes I get to do yoga! At the International Day of Yoga at the University of Johanne…",FALSE,0,NA,2019-06-24 02:21:41,FALSE,NA,"1142981087976726528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siddhant_86",4,TRUE,FALSE,NA,NA
"103","RT @nhmmizoram: International Day of Yoga  celebrated at various HWCs of Mizoram
#AyushmanBharat 
#healthandwellnesscentres
@Roselyn3642830…",FALSE,0,NA,2019-06-24 02:21:14,FALSE,NA,"1142980974801649666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krithikam19",6,TRUE,FALSE,NA,NA
"104","RT @AasthaMarketing: 21st June International 2019
 Yoga Day @MountAbu #Rajasthan
@ashokgehlot51 @PMOIndia @yogrishiramdev @Patanjali_ybrw @…",FALSE,0,NA,2019-06-24 02:21:10,FALSE,NA,"1142980958053781504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeetMali17",8,TRUE,FALSE,NA,NA
"105","RT @StpiDehradun: Performing yoga by officials of @StpiDehradun with Sh. Tomar a yoga counsellor from Hiranyagarbh yogshala on the occasion…",FALSE,0,NA,2019-06-24 02:20:35,FALSE,NA,"1142980808967196672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BDeepa3",120,TRUE,FALSE,NA,NA
"106","RT @adgpi: Indian Force Signals Unit #FSU deployed with # UNMISS in  South Sudan organised Yoga on the occasion of 5th International yoga d…",FALSE,0,NA,2019-06-24 02:20:08,FALSE,NA,"1142980699055484928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sourabh74821402",116,TRUE,FALSE,NA,NA
"107","RT @saiinstitutechd: @saiinstitutechd <U+092E><U+0947><U+0902>  international yoga day <U+0915><U+0947> <U+0926><U+093F><U+0928> <U+0932><U+0917><U+0947> <U+092F><U+094B><U+0917> <U+0936><U+093F><U+0935><U+093F><U+0930> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0909><U+0924><U+094D><U+0938><U+093E><U+0939><U+093F><U+0924> <U+092F><U+0941><U+0935><U+093E> <U+0905><U+092A><U+0928><U+093E> experience <U+0936><U+0947><U+092F><U+0930> <U+0915><U+0930><U+0924><U+0947> <U+0939><U+0941><U+090F> ,…",FALSE,0,NA,2019-06-24 02:20:04,FALSE,NA,"1142980679623299072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ckamal12",14,TRUE,FALSE,NA,NA
"108","RT @shriprakashdham: Online satsang by Shri Prakash Ji on International Day of Yoga will be held on Saturday, June 22, 1:30 pm (Moscow time…",FALSE,0,NA,2019-06-24 02:19:56,FALSE,NA,"1142980645251145731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","russia4chan",68,TRUE,FALSE,NA,NA
"109","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:19:53,FALSE,NA,"1142980633947328512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sam90110240",1665,TRUE,FALSE,NA,NA
"110","RT @BPCLBareilly: International YOGA DAY celebrated at Bareilly BPCL LPG PLANT ON 21.06.2019 https://t.co/NMSEjpHQHQ",FALSE,0,NA,2019-06-24 02:19:00,FALSE,NA,"1142980412483891200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GauravMadan19",3,TRUE,FALSE,NA,NA
"111","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:18:03,FALSE,NA,"1142980171181391872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshwarReddy",1665,TRUE,FALSE,NA,NA
"112","RT @BAPS: Celebration of International Day of Yoga, India https://t.co/lWLsXb4mka https://t.co/uTerJLWUK1",FALSE,0,NA,2019-06-24 02:16:54,FALSE,NA,"1142979885817896960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRockstarDBA",7,TRUE,FALSE,NA,NA
"113","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:16:26,FALSE,NA,"1142979765109846017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ashutoshdev",1665,TRUE,FALSE,NA,NA
"114","international yoga day: Yoga integral part of our culture, says PM Modi - The Economic Times… https://t.co/wQYYZnziiZ",FALSE,0,NA,2019-06-24 02:16:01,TRUE,NA,"1142979662492196864",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","wflo",0,FALSE,FALSE,NA,NA
"115","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-24 02:15:05,FALSE,NA,"1142979426616930304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rishiyadv",1665,TRUE,FALSE,NA,NA
"116","RT @brahmakumarisHQ: Yoga is a connection you make with your true identity and then connect with God. Yoga is a way to go beyond the limite…",FALSE,0,NA,2019-06-24 02:14:14,FALSE,NA,"1142979212627722242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkrohitgupta",18,TRUE,FALSE,NA,NA
"117","RT @brahmakumarisHQ: International day of yoga celebration by brahma kumaris mongolia.@moayush #IDY2019 #yogaday ministry of AYUSH Governme…",FALSE,0,NA,2019-06-24 02:13:47,FALSE,NA,"1142979098441969664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkrohitgupta",14,TRUE,FALSE,NA,NA
"118","International Yoga Day Celebration https://t.co/6z9zDG6FUc",FALSE,0,"JigneshkumarTh1",2019-06-24 02:12:58,FALSE,"1142978832753942528","1142978892229165056","1058954999487705088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JigneshkumarTh1",0,FALSE,FALSE,NA,NA
"119","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-24 02:12:57,FALSE,NA,"1142978890714849280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamChiragDalal",63,TRUE,FALSE,NA,NA
"120","The Hindu 21 June 2019 Newspaper Analysis in Hindi, International Yoga Day, U.S. conflict, RBI News… https://t.co/3e36ma2ziI",FALSE,0,NA,2019-06-24 02:12:24,TRUE,NA,"1142978752391110657",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"121","RT @GTICCMEXICO: #Yoga in Guadalajara
International Day of Yoga celebrated in Museo Trompo Mágico @TrompoMagico with over 300 participants…",FALSE,0,NA,2019-06-24 02:11:14,FALSE,NA,"1142978456197537792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SenseandC_sense",4,TRUE,FALSE,NA,NA
"122","International Yoga Day 2019: Highlights &amp; Special Features https://t.co/hI21Cf5o7v https://t.co/CsShlClOKD",FALSE,0,NA,2019-06-24 02:09:15,FALSE,NA,"1142977957650153473",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
